Account|AdminComment|AllocCPUS|AllocNodes|AllocTRES|AssocID|AveCPU|AveCPUFreq|AveDiskRead|AveDiskWrite|AvePages|AveRSS|AveVMSize|BlockID|Cluster|Comment|Constraints|ConsumedEnergy|ConsumedEnergyRaw|Container|CPUTime|CPUTimeRAW|DBIndex|DerivedExitCode|Elapsed|ElapsedRaw|Eligible|End|ExitCode|Flags|GID|Group|JobID|JobIDRaw|JobName|Layout|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|MaxPages|MaxPagesNode|MaxPagesTask|MaxRSS|MaxRSSNode|MaxRSSTask|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|McsLabel|MinCPU|MinCPUNode|MinCPUTask|NCPUS|NNodes|NodeList|NTasks|Partition|Priority|QOS|QOSRAW|Reason|ReqCPUFreq|ReqCPUFreqGov|ReqCPUFreqMax|ReqCPUFreqMin|ReqCPUS|ReqMem|ReqNodes|ReqTRES|Reservation|ReservationId|Reserved|ResvCPU|ResvCPURAW|Start|State|Submit|SubmitLine|Suspended|SystemComment|SystemCPU|Timelimit|TimelimitRaw|TotalCPU|TRESUsageInAve|TRESUsageInMax|TRESUsageInMaxNode|TRESUsageInMaxTask|TRESUsageInMin|TRESUsageInMinNode|TRESUsageInMinTask|TRESUsageInTot|TRESUsageOutAve|TRESUsageOutMax|TRESUsageOutMaxNode|TRESUsageOutMaxTask|TRESUsageOutMin|TRESUsageOutMinNode|TRESUsageOutMinTask|TRESUsageOutTot|UID|User|UserCPU|WCKey|WCKeyID|WorkDir
mit_general||20|1|billing=20,cpu=20,mem=250000M,node=1|29688|||||||||eofe7|||0|0||20-00:00:00|1728000|12538656|0:0|1-00:00:00|86400|2023-11-17T14:10:06|2024-09-03T00:00:00|0:0|SchedMain,StartRecieved|248227|jmullet|52425705_370|52429121|01blastp|||||||||||||||||||||20|1|node292||sched_mit_chisholm|3313|normal|1|JobArrayTaskLimit|Unknown|Unknown|Unknown|Unknown|1|250000M|1|billing=1,cpu=1,mem=250000M,node=1|||289-08:49:54|289-08:49:54|25001394|2024-09-02T00:00:00|RUNNING|2023-11-17T09:11:32|sbatch 01_blastp.slurm /pool001/jmullet/gorgcycogamz20230927 /pool001/jmullet/blast/cycog6 /pool001/jmullet/gorgcycogamz20230927/info/total_amz_gorg_syn_genomes.lst /pool001/jmullet/gorgcycogamz20230927/protein_directories/total_proteins /pool001/jmullet/gorgcycogamz20230927/blastp_directories/blastp_final_output|00:00:00||00:00:00|00:20:00|20|00:00:00|||||||||||||||||248227|jmullet|00:00:00||0|/pool001/jmullet/gorgcycogamz20230927/scripts
mit_general||4|0||29896|||||||||eofe7|||0|0||00:00:00|0|14834432|0:0|00:00:00|0|2024-03-02T15:12:51|2024-09-03T00:00:00|0:0|StartRecieved|252227|pkste|53965524|53965524|L2merge.sh|||||||||||||||||||||4|1|None assigned||sched_mit_hill|90945|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|4|100000M|1|billing=4,cpu=4,mem=100000M,node=1|||184-07:47:09|737-07:08:36|63702516|2024-09-03T00:00:00|PENDING|2024-03-02T15:12:51|sbatch L2merge.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||252227|pkste|00:00:00||0|/nfs/home2/pkste
mit_general||4|0||29896|||||||||eofe7|||0|0||00:00:00|0|14834443|0:0|00:00:00|0|2024-03-02T15:14:52|2024-09-03T00:00:00|0:0|StartRecieved|252227|pkste|53965532|53965532|L2merge.sh|||||||||||||||||||||4|1|None assigned||sched_mit_hill|90945|normal|1|None|Unknown|Unknown|Unknown|Unknown|4|100000M|1|billing=4,cpu=4,mem=100000M,node=1|||184-07:45:08|737-07:00:32|63702032|2024-09-03T00:00:00|PENDING|2024-03-02T15:14:52|sbatch L2merge.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||252227|pkste|00:00:00||0|/nfs/home2/pkste
mit_general||12|0||29992|||||||||eofe7|||0|0||00:00:00|0|14841911|0:0|00:00:00|0|2024-03-03T08:26:14|2024-09-03T00:00:00|0:0|StartRecieved|252531|rahaa|53970995|53970995|hello|||||||||||||||||||||12|1|None assigned||sched_any_quicktest|90945|normal|1|None|Unknown|Unknown|Unknown|Unknown|12|5G|1|billing=12,cpu=12,mem=5G,node=1|||183-14:33:46|2203-06:45:12|190363512|2024-09-03T00:00:00|PENDING|2024-03-03T08:26:14|sbatch hello.slurm|00:00:00||00:00:00|02:00:00|120|00:00:00|||||||||||||||||252531|rahaa|00:00:00||0|/nfs/erelab001/shared/Computational_Group/Karim/HF_Data/Segmentation_Interpolate
mit_general||20|0||29167|||||||||eofe7|||0|0||00:00:00|0|15047622|0:0|00:00:00|0|2024-03-13T01:49:32|2024-09-03T00:00:00|0:0|StartRecieved|194910|yiji|54111409|54111409|interactive|||||||||||||||||||||20|1|None assigned||sched_any_quicktest|90989|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|20|20000M|1|billing=20,cpu=20,mem=20000M,node=1|||173-22:10:28|3478-11:29:20|300540560|2024-09-03T00:00:00|PENDING|2024-03-13T01:49:32|salloc -N 1 -n 20 -t 0-12:00|00:00:00||00:00:00|12:00:00|720|00:00:00|||||||||||||||||194910|yiji|00:00:00||0|/home/yiji/Desktop
mit_general||16|0||29167|||||||||eofe7|||0|0||00:00:00|0|15047627|0:0|00:00:00|0|2024-03-13T01:50:33|2024-09-03T00:00:00|0:0|StartRecieved|194910|yiji|54111412|54111412|interactive|||||||||||||||||||||16|1|None assigned||sched_any_quicktest|90989|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|16|16000M|1|billing=16,cpu=16,mem=16000M,node=1|||173-22:09:27|2782-18:31:12|240431472|2024-09-03T00:00:00|PENDING|2024-03-13T01:50:33|salloc -N 1 -n 16 -t 0-12:00|00:00:00||00:00:00|12:00:00|720|00:00:00|||||||||||||||||194910|yiji|00:00:00||0|/home/yiji/Desktop
mit_general||12|0||29167|||||||||eofe7|||0|0||00:00:00|0|15047737|0:0|00:00:00|0|2024-03-13T02:15:44|2024-09-03T00:00:00|0:0|StartRecieved|194910|yiji|54111468|54111468|interactive|||||||||||||||||||||12|1|None assigned||sched_any_quicktest|90989|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|12|12000M|1|billing=12,cpu=12,mem=12000M,node=1|||173-21:44:16|2086-20:51:12|180305472|2024-09-03T00:00:00|PENDING|2024-03-13T02:15:44|salloc -N 1 -n 12 -t 0-12:00|00:00:00||00:00:00|12:00:00|720|00:00:00|||||||||||||||||194910|yiji|00:00:00||0|/home/yiji/Desktop
mit_general||4|0||29799|||||||||eofe7||centos7|0|0||00:00:00|0|15157362|0:0|00:00:00|0|2024-03-17T21:49:10|2024-09-03T00:00:00|0:0|StartRecieved|239020|cadaram|54180582|54180582|main_job.sh|||||||||||||||||||||4|1|None assigned||sched_mit_hill|7901|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||169-02:10:50|676-08:43:20|58437800|2024-09-03T00:00:00|PENDING|2024-03-17T21:49:10|sbatch main_job.sh|00:00:00||00:00:00|12:30:00|750|00:00:00|||||||||||||||||239020|cadaram|00:00:00||0|/home/cadaram/truncated_michael
mit_general||4|0||29844|||||||||eofe7||centos7|0|0||00:00:00|0|15171430|0:0|00:00:00|0|2024-03-18T19:55:02|2024-09-03T00:00:00|0:0|StartRecieved|239028|spqr_mc|54189859|54189859|sbatch|||||||||||||||||||||4|1|None assigned||sched_mit_hill|91014|normal|1|None|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||168-04:04:58|672-16:19:52|58119592|2024-09-03T00:00:00|PENDING|2024-03-18T19:55:02|/bin/sbatch --export NONE --parsable -M eofe7|00:00:00||00:00:00|12:30:00|750|00:00:00|||||||||||||||||239028|spqr_mc|00:00:00||0|/nfs/home2/spqr_mc/ondemand/data/sys/myjobs/projects/default/12
mit_general||4|0||29827|||||||||eofe7||centos7|0|0||00:00:00|0|15188898|0:0|00:00:00|0|2024-03-20T09:00:35|2024-09-03T00:00:00|0:0|StartRecieved|239027|ayh|54200914|54200914|main_job.sh|||||||||||||||||||||4|1|None assigned||sched_mit_hill|7448|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||166-14:59:25|666-11:57:40|57585460|2024-09-03T00:00:00|PENDING|2024-03-20T09:00:35|sbatch main_job.sh|00:00:00||00:00:00|12-00:00:00|17280|00:00:00|||||||||||||||||239027|ayh|00:00:00||0|/home/ayh/hexakistrimethylphosphine_tungsten
mit_general||4|0||29827|||||||||eofe7||centos7|0|0||00:00:00|0|15188908|0:0|00:00:00|0|2024-03-20T09:05:05|2024-09-03T00:00:00|0:0|StartRecieved|239027|ayh|54200920|54200920|main_job.sh|||||||||||||||||||||4|1|None assigned||sched_mit_hill|7448|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||166-14:54:55|666-11:39:40|57584380|2024-09-03T00:00:00|PENDING|2024-03-20T09:05:05|sbatch main_job.sh|00:00:00||00:00:00|12-00:00:00|17280|00:00:00|||||||||||||||||239027|ayh|00:00:00||0|/home/ayh/hexakistrimethylphosphine_tungsten
mit_general||192|0||29949|||||||||eofe7|||0|0||00:00:00|0|16274787|0:0|00:00:00|0|2024-05-03T11:17:27|2024-09-03T00:00:00|0:0|StartRecieved|209134|stchaker|54894014|54894014|star.slurm|||||||||||||||||||||192|1|None assigned||sched_any_quicktest|3831|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|192|187.50G|1|billing=192,cpu=192,mem=187.50G,node=1|||122-12:42:33|23525-16:09:36|2032618176|2024-09-03T00:00:00|PENDING|2024-05-03T11:17:27|sbatch -N 1 -n 192 star.slurm|00:00:00||00:00:00|Partition_Limit|Partition_Limit|00:00:00|||||||||||||||||209134|stchaker|00:00:00||0|/nfs/home2/stchaker
mit_general||1|0||29318|||||||||eofe7|||0|0||00:00:00|0|16927302|0:0|00:00:00|0|2024-06-09T12:51:28|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55338640_[0-1]|55338640|MBQC7|||||||||||||||||||||1|1|None assigned||sched_mit_hill|3166|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|1|1000M|1|billing=1,cpu=1,mem=1000M,node=1|||85-11:08:32|85-11:08:32|7384112|2024-09-03T00:00:00|PENDING|2024-06-09T12:51:28|sbatch MBQC_freq1_d7.sh|00:00:00||00:00:00|1-06:00:00|1800|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||1|0||29318|||||||||eofe7|||0|0||00:00:00|0|16927848|0:0|00:00:00|0|2024-06-09T14:23:09|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55338989_[0-1]|55338989|MBQC5|||||||||||||||||||||1|1|None assigned||sched_mit_hill|3166|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|1|1000M|1|billing=1,cpu=1,mem=1000M,node=1|||85-09:36:51|85-09:36:51|7378611|2024-09-03T00:00:00|PENDING|2024-06-09T14:23:09|sbatch MBQC_freq1_d5.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||1|0||29318|||||||||eofe7|||0|0||00:00:00|0|16927849|0:0|00:00:00|0|2024-06-09T14:23:12|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55338990_[0-1]|55338990|MBQC7|||||||||||||||||||||1|1|None assigned||sched_mit_hill|3166|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|1|1000M|1|billing=1,cpu=1,mem=1000M,node=1|||85-09:36:48|85-09:36:48|7378608|2024-09-03T00:00:00|PENDING|2024-06-09T14:23:12|sbatch MBQC_freq1_d7.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||1|0||29318|||||||||eofe7|||0|0||00:00:00|0|16927850|0:0|00:00:00|0|2024-06-09T14:23:18|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55338991_[0-1]|55338991|CBQC3|||||||||||||||||||||1|1|None assigned||sched_mit_hill|3166|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|1|1000M|1|billing=1,cpu=1,mem=1000M,node=1|||85-09:36:42|85-09:36:42|7378602|2024-09-03T00:00:00|PENDING|2024-06-09T14:23:18|sbatch CBQC_X_d3.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||1|0||29318|||||||||eofe7|||0|0||00:00:00|0|16927851|0:0|00:00:00|0|2024-06-09T14:23:21|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55338992_[0-1]|55338992|CBQC5|||||||||||||||||||||1|1|None assigned||sched_mit_hill|3166|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|1|1000M|1|billing=1,cpu=1,mem=1000M,node=1|||85-09:36:39|85-09:36:39|7378599|2024-09-03T00:00:00|PENDING|2024-06-09T14:23:21|sbatch CBQC_X_d5.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||1|0||29318|||||||||eofe7|||0|0||00:00:00|0|16927852|0:0|00:00:00|0|2024-06-09T14:23:24|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55338993_[0-1]|55338993|CBQC7|||||||||||||||||||||1|1|None assigned||sched_mit_hill|3166|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|1|1000M|1|billing=1,cpu=1,mem=1000M,node=1|||85-09:36:36|85-09:36:36|7378596|2024-09-03T00:00:00|PENDING|2024-06-09T14:23:23|sbatch CBQC_X_d7.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||4|0||29318|||||||||eofe7|||0|0||00:00:00|0|16951720|0:0|00:00:00|0|2024-06-10T16:12:37|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55358300_[0-1]|55358300|CBQC5|||||||||||||||||||||4|1|None assigned||sched_mit_hill|3186|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||84-07:47:23|337-07:09:32|29142572|2024-09-03T00:00:00|PENDING|2024-06-10T16:12:37|sbatch CBQC_X_d5.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||4|0||29318|||||||||eofe7|||0|0||00:00:00|0|16951721|0:0|00:00:00|0|2024-06-10T16:12:42|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55358301_[0-1]|55358301|CBQC3|||||||||||||||||||||4|1|None assigned||sched_mit_hill|3186|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||84-07:47:18|337-07:09:12|29142552|2024-09-03T00:00:00|PENDING|2024-06-10T16:12:41|sbatch CBQC_X_d3.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||4|0||29318|||||||||eofe7|||0|0||00:00:00|0|16951722|0:0|00:00:00|0|2024-06-10T16:12:45|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55358302_[0-1]|55358302|CBQC7|||||||||||||||||||||4|1|None assigned||sched_mit_hill|3186|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||84-07:47:15|337-07:09:00|29142540|2024-09-03T00:00:00|PENDING|2024-06-10T16:12:45|sbatch CBQC_X_d7.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||4|0||29318|||||||||eofe7|||0|0||00:00:00|0|16951723|0:0|00:00:00|0|2024-06-10T16:12:58|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55358303_[0-1]|55358303|MBQC3|||||||||||||||||||||4|1|None assigned||sched_mit_hill|3186|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||84-07:47:02|337-07:08:08|29142488|2024-09-03T00:00:00|PENDING|2024-06-10T16:12:58|sbatch MBQC_freq1_d3.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||4|0||29318|||||||||eofe7|||0|0||00:00:00|0|16951724|0:0|00:00:00|0|2024-06-10T16:13:01|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55358304_[0-1]|55358304|MBQC5|||||||||||||||||||||4|1|None assigned||sched_mit_hill|3186|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||84-07:46:59|337-07:07:56|29142476|2024-09-03T00:00:00|PENDING|2024-06-10T16:13:00|sbatch MBQC_freq1_d5.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||4|0||29318|||||||||eofe7|||0|0||00:00:00|0|16951725|0:0|00:00:00|0|2024-06-10T16:13:04|2024-09-03T00:00:00|0:0|StartRecieved|224664|gbaranes|55358305_[0-1]|55358305|MBQC7|||||||||||||||||||||4|1|None assigned||sched_mit_hill|3186|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|4|16000M|1|billing=4,cpu=4,mem=16000M,node=1|||84-07:46:56|337-07:07:44|29142464|2024-09-03T00:00:00|PENDING|2024-06-10T16:13:03|sbatch MBQC_freq1_d7.sh|00:00:00||00:00:00|1-12:00:00|2160|00:00:00|||||||||||||||||224664|gbaranes|00:00:00||0|/home/gbaranes/Loss_detection_MBQC
mit_general||1|0||30372|||||||||eofe7|||0|0||00:00:00|0|16982454|0:0|00:00:00|0|2024-06-11T18:46:49|2024-09-03T00:00:00|0:0|StartRecieved|223523|spennino|55378749|55378749|my_r_job|||||||||||||||||||||1|1|None assigned||sched_any_quicktest|4165|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|1|4G|1|billing=1,cpu=1,mem=4G,node=1|||83-05:13:11|83-05:13:11|7189991|2024-09-03T00:00:00|PENDING|2024-06-11T18:46:49|sbatch TS.sh|00:00:00||00:00:00|01:00:00|60|00:00:00|||||||||||||||||223523|spennino|00:00:00||0|/nfs/home2/spennino
mit_general||1|0||30361|||||||||eofe7||centos7|0|0||00:00:00|0|17706606|0:0|00:00:00|0|2024-07-07T19:23:43|2024-09-03T00:00:00|0:0|StartRecieved|257110|cwfung|55863507|55863507|myjob.sh|||||||||||||||||||||1|1|None assigned||sched_any_quicktest|91505|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|1|4G|1|billing=1,cpu=1,gres/gpu=1,mem=4G,node=1|||57-04:36:17|57-04:36:17|4941377|2024-09-03T00:00:00|PENDING|2024-07-07T19:23:43|sbatch myjob.sh|00:00:00||00:00:00|01:00:00|60|00:00:00|||||||||||||||||257110|cwfung|00:00:00||0|/nfs/home2/cwfung/julia
mit_general||1|0||30361|||||||||eofe7||centos7|0|0||00:00:00|0|17720954|0:0|00:00:00|0|2024-07-08T10:57:34|2024-09-03T00:00:00|0:0|StartRecieved|257110|cwfung|55875092|55875092|myjob.sh|||||||||||||||||||||1|1|None assigned||sched_any_quicktest|91505|normal|1|PartitionConfig|Unknown|Unknown|Unknown|Unknown|1|4G|1|billing=1,cpu=1,gres/gpu=1,mem=4G,node=1|||56-13:02:26|56-13:02:26|4885346|2024-09-03T00:00:00|PENDING|2024-07-08T10:57:34|sbatch myjob.sh|00:00:00||00:00:00|01:00:00|60|00:00:00|||||||||||||||||257110|cwfung|00:00:00||0|/nfs/home2/cwfung/julia
mit_general||1|0||30361|||||||||eofe7||centos7|0|0||00:00:00|0|17722090|0:0|00:00:00|0|2024-07-08T11:16:51|2024-09-03T00:00:00|0:0|StartRecieved|257110|cwfung|55875804|55875804|myjob.sh|||||||||||||||||||||1|1|None assigned||sched_any_quicktest|91505|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|1|4G|1|billing=1,cpu=1,gres/gpu=1,mem=4G,node=1|||56-12:43:09|56-12:43:09|4884189|2024-09-03T00:00:00|PENDING|2024-07-08T11:16:51|sbatch myjob.sh|00:00:00||00:00:00|01:00:00|60|00:00:00|||||||||||||||||257110|cwfung|00:00:00||0|/nfs/home2/cwfung/julia
mit_general||80|0||27028|||||||||eofe7|||0|0||00:00:00|0|17843126|0:0|00:00:00|0|2024-07-11T10:48:56|2024-09-02T10:41:07|0:0|StartRecieved|203771|kkadry|55958941|55958941|stent_07_11_job_processing.length=200.slurm|||||||||||||||||||||80|1|None assigned||sched_any_quicktest|403|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|80|62.50G|1|billing=80,cpu=80,mem=62.50G,node=1|||52-23:52:11|4239-13:34:40|366298480|2024-09-02T10:41:07|CANCELLED by 203771|2024-07-11T10:48:56|sbatch stent_07_11_job_processing.length=200.slurm|00:00:00||00:00:00|11:00:00|660|00:00:00|||||||||||||||||203771|kkadry|00:00:00||0|/nfs/erelab001/shared/Computational_Group/Jonas/abaqus_jobs/Karim_Test/CoroMesh/Jobs/Results/stent_07_11_job_processing.length=200_56
mit_general||128|0||29486|||||||||eofe7||centos7|0|0||00:00:00|0|17890752|0:0|00:00:00|0|2024-07-11T18:25:46|2024-09-03T00:00:00|0:0|StartRecieved|224448|harij|55985403|55985403|eolinjob|||||||||||||||||||||128|16|None assigned||sched_mit_hill|91526|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|128|400G|16|billing=128,cpu=128,mem=400G,node=16|||53-05:34:14|6813-17:01:52|588704512|2024-09-03T00:00:00|PENDING|2024-07-11T18:25:46|sbatch /home/harij/eolin_pipeline/tree_scripts/ankyrin_hits.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||224448|harij|00:00:00||0|/home/harij/eolin_pipeline
mit_general||128|0||29486|||||||||eofe7||centos7|0|0||00:00:00|0|17890754|0:0|00:00:00|0|2024-07-11T18:25:48|2024-09-03T00:00:00|0:0|StartRecieved|224448|harij|55985405|55985405|eolinjob|||||||||||||||||||||128|16|None assigned||sched_mit_hill|91526|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|128|400G|16|billing=128,cpu=128,mem=400G,node=16|||53-05:34:12|6813-16:57:36|588704256|2024-09-03T00:00:00|PENDING|2024-07-11T18:25:48|sbatch /home/harij/eolin_pipeline/tree_scripts/cd8_hits.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||224448|harij|00:00:00||0|/home/harij/eolin_pipeline
mit_general||128|0||29486|||||||||eofe7||centos7|0|0||00:00:00|0|17890757|0:0|00:00:00|0|2024-07-11T18:25:50|2024-09-03T00:00:00|0:0|StartRecieved|224448|harij|55985408|55985408|eolinjob|||||||||||||||||||||128|16|None assigned||sched_mit_hill|91526|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|128|400G|16|billing=128,cpu=128,mem=400G,node=16|||53-05:34:10|6813-16:53:20|588704000|2024-09-03T00:00:00|PENDING|2024-07-11T18:25:50|sbatch /home/harij/eolin_pipeline/tree_scripts/dscam_hits.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||224448|harij|00:00:00||0|/home/harij/eolin_pipeline
mit_general||128|0||29486|||||||||eofe7||centos7|0|0||00:00:00|0|17890759|0:0|00:00:00|0|2024-07-11T18:25:51|2024-09-03T00:00:00|0:0|StartRecieved|224448|harij|55985410|55985410|eolinjob|||||||||||||||||||||128|16|None assigned||sched_mit_hill|91526|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|128|400G|16|billing=128,cpu=128,mem=400G,node=16|||53-05:34:09|6813-16:51:12|588703872|2024-09-03T00:00:00|PENDING|2024-07-11T18:25:51|sbatch /home/harij/eolin_pipeline/tree_scripts/elavl1_hits.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||224448|harij|00:00:00||0|/home/harij/eolin_pipeline
mit_general||128|0||29486|||||||||eofe7||centos7|0|0||00:00:00|0|17890761|0:0|00:00:00|0|2024-07-11T18:25:52|2024-09-03T00:00:00|0:0|StartRecieved|224448|harij|55985412|55985412|eolinjob|||||||||||||||||||||128|16|None assigned||sched_mit_hill|91526|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|128|400G|16|billing=128,cpu=128,mem=400G,node=16|||53-05:34:08|6813-16:49:04|588703744|2024-09-03T00:00:00|PENDING|2024-07-11T18:25:52|sbatch /home/harij/eolin_pipeline/tree_scripts/nanos_hits.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||224448|harij|00:00:00||0|/home/harij/eolin_pipeline
mit_general||128|0||29486|||||||||eofe7||centos7|0|0||00:00:00|0|17890763|0:0|00:00:00|0|2024-07-11T18:25:54|2024-09-03T00:00:00|0:0|StartRecieved|224448|harij|55985414|55985414|eolinjob|||||||||||||||||||||128|16|None assigned||sched_mit_hill|91526|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|128|400G|16|billing=128,cpu=128,mem=400G,node=16|||53-05:34:06|6813-16:44:48|588703488|2024-09-03T00:00:00|PENDING|2024-07-11T18:25:54|sbatch /home/harij/eolin_pipeline/tree_scripts/ncam_hits.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||224448|harij|00:00:00||0|/home/harij/eolin_pipeline
mit_general||128|0||29486|||||||||eofe7||centos7|0|0||00:00:00|0|17890766|0:0|00:00:00|0|2024-07-11T18:25:55|2024-09-03T00:00:00|0:0|StartRecieved|224448|harij|55985417|55985417|eolinjob|||||||||||||||||||||128|16|None assigned||sched_mit_hill|91526|normal|1|PartitionTimeLimit|Unknown|Unknown|Unknown|Unknown|128|400G|16|billing=128,cpu=128,mem=400G,node=16|||53-05:34:05|6813-16:42:40|588703360|2024-09-03T00:00:00|PENDING|2024-07-11T18:25:55|sbatch /home/harij/eolin_pipeline/tree_scripts/nefl_hits.sh|00:00:00||00:00:00|16:00:00|960|00:00:00|||||||||||||||||224448|harij|00:00:00||0|/home/harij/eolin_pipeline
